Time, pitch,  roll,  yaw, X, Y, Z,Tof, Up,Back,Right,Front, Back,States
13.4309458732605,0.002656943497648,0.392108647834123,0.252061569818008,0.72710508108139,0.061153348535299,-0.986339151859283,1.96532368659985,-1,2.38891220092774,2.68084549903875,5.64155197143555,2.26650786399842, State.takeoff
13.5479214191437,0.00168022624191,0.075498908205083,0.407289746139242,0.764088809490204,0.073064871132374,-0.987308382987976,1.96611309051521,-1,2.42128467559814,2.67081403732307,5.60912895202638,2.2761118412018, State.takeoff
13.6672818660736,0.000676188556165,-0.094696025215109,0.575504164902511,0.801040649414063,0.085191495716572,-0.988200128078461,1.96769356727667,-1,2.48599290847779,2.64984011650087,5.54442405700684,2.29679036140442, State.takeoff
13.7800838947296,-5.46414494324521E-05,-0.182678214900658,0.746691252352726,0.837015569210053,0.096815057098866,-0.988982439041138,1.96840453147969,-1,2.51832675933838,2.6395127773285,5.51216268539429,2.30707216262819, State.takeoff
13.89577460289,-0.00076498162782,-0.489654553029471,0.926746663863289,0.8739093542099,0.108257405459881,-0.989694595336914,1.96908307075555,-1,2.55064868927002,2.62959074974077,5.47996759414674,2.31708621978761, State.takeoff
14.0088322162628,-0.001516301891721,-0.376953086033985,1.10467949164369,0.90983784198761,0.118438757956028,-0.990320026874542,1.96965837478734,-1,2.58295822143555,2.62033081054687,5.44783639907838,2.32635331153871, State.takeoff
14.1189815998077,-0.001536792699472,-0.285522433447497,1.27459018035506,0.943857252597809,0.127289935946465,-0.990822792053223,1.97014534473585,-1,2.6152572631836,2.61182951927186,5.41577005386353,2.3348562717438, State.takeoff
14.2316854000092,-0.001318226475237,-0.22122192234261,1.45478247542999,0.979745149612427,0.136008724570274,-0.99126136302948,1.97056186199239,-1,2.64754819869996,2.60393738746655,5.38376712799073,2.34281516075135, State.takeoff
14.3487827777863,-0.00106550930663,-0.174072247479753,1.64024905838037,1.01560986042023,0.144229725003243,-0.991623282432556,1.97091495990872,-1,2.67983460426331,2.59652400016786,5.35182714462281,2.35034918785096, State.takeoff
14.4681658744812,-0.000853773671439,-0.139831553971102,1.82603033391442,1.05333614349365,0.152459815144539,-0.991941273212433,1.97121524810943,-1,2.71211791038513,2.5894958972931,5.31994962692262,2.3575434684754, State.takeoff
14.5820641517639,-0.000689849107661,-0.114685033777895,2.00722364423676,1.08915102481842,0.159954622387886,-0.992196381092072,1.97147321701102,-1,2.74439883232117,2.58278465271014,5.28813362121583,2.36446571350099, State.takeoff
14.7013478279114,-0.000553245327744,-0.093963614378832,2.19806241998315,1.12682342529297,0.167566195130348,-0.992426037788391,1.97189259529424,-1,2.80896139144897,2.57011938095094,5.224684715271,2.37767601013187, State.takeoff
14.8177247047424,-0.000587396346925,-0.236480721960487,2.38419277895414,1.16352820396423,0.174715891480446,-0.992620587348938,1.97207593917847,-1,2.84124612808228,2.56412124633791,5.19304752349854,2.38403487205507, State.takeoff
14.9310200214386,-0.000805962251489,-0.150604234072454,2.5655865550528,1.19927668571472,0.181219771504402,-0.992793798446655,1.97223305702417,-1,2.87353682518006,2.55846333503724,5.16146469116212,2.39006280899048, State.takeoff
